
Circuit: * soi inverter

Doing analysis at TEMP = 27.000000 and TNOM = 27.000000

Warning: Pd = 1.1e-05 is less than W.
Warning: Ps = 1.1e-05 is less than W.
Warning: vgate2: no DC value, transient time 0 value used
Warning: vgate1: no DC value, transient time 0 value used

Initial Transient Solution
--------------------------

Node                                   Voltage
----                                   -------
power                                      1.5
out                                    1.49993
gate1                                        0
gate2                                        0
btwnn                                 0.107875
vgate2#branch                      8.18151e-07
vgate1#branch                      8.18152e-07
vpower#branch                     -1.63744e-06


No. of Data Rows : 82
ERROR: (internal)  This operation is not defined for display type PrinterOnly.
Can't open viewport for graphics.
Doing analysis at TEMP = 27.000000 and TNOM = 27.000000

Warning: vgate2: no DC value, transient time 0 value used
Warning: vgate1: no DC value, transient time 0 value used

Initial Transient Solution
--------------------------

Node                                   Voltage
----                                   -------
power                                      1.5
out                                    1.49993
gate1                                        0
gate2                                        0
btwnn                                 0.107875
vgate2#branch                      8.18151e-07
vgate1#branch                      8.18152e-07
vpower#branch                     -1.63744e-06


No. of Data Rows : 82
                                 * soi inverter
                                 Transient Analysis  Thu Dec 23 15:27:21  2021
--------------------------------------------------------------------------------
Index   time            v(gate1)        v(gate2)        v(out)          
--------------------------------------------------------------------------------
0	0.000000e+00	0.000000e+00	0.000000e+00	1.499927e+00	
1	2.000000e-14	0.000000e+00	0.000000e+00	1.499927e+00	
2	4.000000e-14	0.000000e+00	0.000000e+00	1.499927e+00	
3	8.000000e-14	0.000000e+00	0.000000e+00	1.499927e+00	
4	1.600000e-13	0.000000e+00	0.000000e+00	1.499927e+00	
5	3.200000e-13	0.000000e+00	0.000000e+00	1.499927e+00	
6	6.400000e-13	0.000000e+00	0.000000e+00	1.499927e+00	
7	1.280000e-12	0.000000e+00	0.000000e+00	1.499927e+00	
8	2.560000e-12	0.000000e+00	0.000000e+00	1.499927e+00	
9	5.120000e-12	0.000000e+00	0.000000e+00	1.499927e+00	
10	8.120000e-12	0.000000e+00	0.000000e+00	1.499927e+00	
11	1.112000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
12	1.412000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
13	1.712000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
14	2.012000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
15	2.312000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
16	2.612000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
17	2.912000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
18	3.212000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
19	3.512000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
20	3.812000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
21	4.112000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
22	4.412000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
23	4.712000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
24	5.012000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
25	5.312000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
26	5.612000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
27	5.912000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
28	6.212000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
29	6.512000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
30	6.812000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
31	7.112000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
32	7.412000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
33	7.712000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
34	8.012000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
35	8.312000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
36	8.612000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
37	8.912000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
38	9.212000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
39	9.512000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
40	9.812000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
41	1.000000e-10	0.000000e+00	0.000000e+00	1.499927e+00	
42	1.003000e-10	9.000000e-03	9.000000e-03	1.505269e+00	
43	1.009000e-10	2.700000e-02	2.700000e-02	1.515083e+00	
44	1.021000e-10	6.300000e-02	6.300000e-02	1.530551e+00	
45	1.045000e-10	1.350000e-01	1.350000e-01	1.551072e+00	
46	1.075000e-10	2.250000e-01	2.250000e-01	1.565693e+00	
47	1.105000e-10	3.150000e-01	3.150000e-01	1.574438e+00	
48	1.135000e-10	4.050000e-01	4.050000e-01	1.580670e+00	
49	1.165000e-10	4.950000e-01	4.950000e-01	1.585879e+00	
50	1.195000e-10	5.850000e-01	5.850000e-01	1.591923e+00	
51	1.225000e-10	6.750000e-01	6.750000e-01	1.601062e+00	
52	1.255000e-10	7.650000e-01	7.650000e-01	1.594651e+00	
53	1.285000e-10	8.550000e-01	8.550000e-01	1.556477e+00	
54	1.315000e-10	9.450000e-01	9.450000e-01	1.489197e+00	

Index   time            v(gate1)        v(gate2)        v(out)          
--------------------------------------------------------------------------------
55	1.345000e-10	1.035000e+00	1.035000e+00	1.411089e+00	
56	1.375000e-10	1.125000e+00	1.125000e+00	1.159734e+00	
57	1.405000e-10	1.215000e+00	1.215000e+00	7.284333e-01	
58	1.435000e-10	1.305000e+00	1.305000e+00	5.066776e-01	
59	1.465000e-10	1.395000e+00	1.395000e+00	3.883813e-01	
60	1.495000e-10	1.485000e+00	1.485000e+00	3.041876e-01	
61	1.500000e-10	1.500000e+00	1.500000e+00	2.926822e-01	
62	1.503000e-10	1.500000e+00	1.500000e+00	2.793890e-01	
63	1.509000e-10	1.500000e+00	1.500000e+00	2.538687e-01	
64	1.521000e-10	1.500000e+00	1.500000e+00	2.088075e-01	
65	1.545000e-10	1.500000e+00	1.500000e+00	1.393362e-01	
66	1.575000e-10	1.500000e+00	1.500000e+00	8.255317e-02	
67	1.605000e-10	1.500000e+00	1.500000e+00	4.848859e-02	
68	1.635000e-10	1.500000e+00	1.500000e+00	2.841649e-02	
69	1.665000e-10	1.500000e+00	1.500000e+00	1.671893e-02	
70	1.695000e-10	1.500000e+00	1.500000e+00	9.944961e-03	
71	1.725000e-10	1.500000e+00	1.500000e+00	6.038385e-03	
72	1.755000e-10	1.500000e+00	1.500000e+00	3.793465e-03	
73	1.785000e-10	1.500000e+00	1.500000e+00	2.504630e-03	
74	1.815000e-10	1.500000e+00	1.500000e+00	1.765027e-03	
75	1.845000e-10	1.500000e+00	1.500000e+00	1.340673e-03	
76	1.875000e-10	1.500000e+00	1.500000e+00	1.097179e-03	
77	1.905000e-10	1.500000e+00	1.500000e+00	9.574130e-04	
78	1.935000e-10	1.500000e+00	1.500000e+00	8.771295e-04	
79	1.965000e-10	1.500000e+00	1.500000e+00	8.309512e-04	
80	1.995000e-10	1.500000e+00	1.500000e+00	8.043266e-04	
81	2.000000e-10	1.500000e+00	1.500000e+00	8.012147e-04	

                                 * soi inverter
                                 Transient Analysis  Thu Dec 23 15:27:21  2021
--------------------------------------------------------------------------------
Index   time            v(gate1)        v(gate2)        v(out)          
--------------------------------------------------------------------------------
0	0.000000e+00	0.000000e+00	0.000000e+00	1.499927e+00	
1	2.000000e-14	0.000000e+00	0.000000e+00	1.499927e+00	
2	4.000000e-14	0.000000e+00	0.000000e+00	1.499927e+00	
3	8.000000e-14	0.000000e+00	0.000000e+00	1.499927e+00	
4	1.600000e-13	0.000000e+00	0.000000e+00	1.499927e+00	
5	3.200000e-13	0.000000e+00	0.000000e+00	1.499927e+00	
6	6.400000e-13	0.000000e+00	0.000000e+00	1.499927e+00	
7	1.280000e-12	0.000000e+00	0.000000e+00	1.499927e+00	
8	2.560000e-12	0.000000e+00	0.000000e+00	1.499927e+00	
9	5.120000e-12	0.000000e+00	0.000000e+00	1.499927e+00	
10	8.120000e-12	0.000000e+00	0.000000e+00	1.499927e+00	
11	1.112000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
12	1.412000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
13	1.712000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
14	2.012000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
15	2.312000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
16	2.612000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
17	2.912000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
18	3.212000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
19	3.512000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
20	3.812000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
21	4.112000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
22	4.412000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
23	4.712000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
24	5.012000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
25	5.312000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
26	5.612000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
27	5.912000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
28	6.212000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
29	6.512000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
30	6.812000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
31	7.112000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
32	7.412000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
33	7.712000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
34	8.012000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
35	8.312000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
36	8.612000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
37	8.912000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
38	9.212000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
39	9.512000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
40	9.812000e-11	0.000000e+00	0.000000e+00	1.499927e+00	
41	1.000000e-10	0.000000e+00	0.000000e+00	1.499927e+00	
42	1.003000e-10	9.000000e-03	9.000000e-03	1.505269e+00	
43	1.009000e-10	2.700000e-02	2.700000e-02	1.515083e+00	
44	1.021000e-10	6.300000e-02	6.300000e-02	1.530551e+00	
45	1.045000e-10	1.350000e-01	1.350000e-01	1.551072e+00	
46	1.075000e-10	2.250000e-01	2.250000e-01	1.565693e+00	
47	1.105000e-10	3.150000e-01	3.150000e-01	1.574438e+00	
48	1.135000e-10	4.050000e-01	4.050000e-01	1.580670e+00	
49	1.165000e-10	4.950000e-01	4.950000e-01	1.585879e+00	
50	1.195000e-10	5.850000e-01	5.850000e-01	1.591923e+00	
51	1.225000e-10	6.750000e-01	6.750000e-01	1.601062e+00	
52	1.255000e-10	7.650000e-01	7.650000e-01	1.594651e+00	
53	1.285000e-10	8.550000e-01	8.550000e-01	1.556477e+00	
54	1.315000e-10	9.450000e-01	9.450000e-01	1.489197e+00	

Index   time            v(gate1)        v(gate2)        v(out)          
--------------------------------------------------------------------------------
55	1.345000e-10	1.035000e+00	1.035000e+00	1.411089e+00	
56	1.375000e-10	1.125000e+00	1.125000e+00	1.159734e+00	
57	1.405000e-10	1.215000e+00	1.215000e+00	7.284333e-01	
58	1.435000e-10	1.305000e+00	1.305000e+00	5.066776e-01	
59	1.465000e-10	1.395000e+00	1.395000e+00	3.883813e-01	
60	1.495000e-10	1.485000e+00	1.485000e+00	3.041876e-01	
61	1.500000e-10	1.500000e+00	1.500000e+00	2.926822e-01	
62	1.503000e-10	1.500000e+00	1.500000e+00	2.793890e-01	
63	1.509000e-10	1.500000e+00	1.500000e+00	2.538687e-01	
64	1.521000e-10	1.500000e+00	1.500000e+00	2.088075e-01	
65	1.545000e-10	1.500000e+00	1.500000e+00	1.393362e-01	
66	1.575000e-10	1.500000e+00	1.500000e+00	8.255317e-02	
67	1.605000e-10	1.500000e+00	1.500000e+00	4.848859e-02	
68	1.635000e-10	1.500000e+00	1.500000e+00	2.841649e-02	
69	1.665000e-10	1.500000e+00	1.500000e+00	1.671893e-02	
70	1.695000e-10	1.500000e+00	1.500000e+00	9.944961e-03	
71	1.725000e-10	1.500000e+00	1.500000e+00	6.038385e-03	
72	1.755000e-10	1.500000e+00	1.500000e+00	3.793465e-03	
73	1.785000e-10	1.500000e+00	1.500000e+00	2.504630e-03	
74	1.815000e-10	1.500000e+00	1.500000e+00	1.765027e-03	
75	1.845000e-10	1.500000e+00	1.500000e+00	1.340673e-03	
76	1.875000e-10	1.500000e+00	1.500000e+00	1.097179e-03	
77	1.905000e-10	1.500000e+00	1.500000e+00	9.574130e-04	
78	1.935000e-10	1.500000e+00	1.500000e+00	8.771295e-04	
79	1.965000e-10	1.500000e+00	1.500000e+00	8.309512e-04	
80	1.995000e-10	1.500000e+00	1.500000e+00	8.043266e-04	
81	2.000000e-10	1.500000e+00	1.500000e+00	8.012147e-04	


Total analysis time (seconds) = 0.013

Total elapsed time (seconds) = 0.090 

Total DRAM available = 8192.000 MB.
DRAM currently available =  139.496 MB.
Maximum ngspice program size = 0 bytes.
Current ngspice program size =    4.129 MB.

